estimate,model
-0.0641166565656531,number of children in household aged 0-18
0.286250601176164,number of children in household aged 0-18
0.0315211822168607,number of children in household aged 0-18
0.189111049875626,number of children in household aged 0-18
0.374708115538292,number of children in household aged 0-18
-0.107173063932868,number of children in household aged 0-18
0.171679651163993,number of children in household aged 0-18
-0.153114385734929,number of children in household aged 0-18
0.0874748941335746,number of children in household aged 0-18
-0.0297995813935526,number of children in household aged 0-18
-0.0299860019792295,number of children in household aged 0-18
0.135795538329897,number of children in household aged 0-18
0.189568242864827,number of children in household aged 0-18
0.321242358472161,number of children in household aged 0-18
0.348604971720753,number of children in household aged 0-18
-0.111552035841172,number of children in household aged 0-18
0.148316393810362,number of children in household aged 0-18
0.0610345384607101,number of children in household aged 0-18
-0.0311412604747535,number of children in household aged 0-18
-0.11568728806298,number of children in household aged 0-18
0.213512952143969,number of children in household aged 0-18
0.177320138767663,number of children in household aged 0-18
0.132463419933252,number of children in household aged 0-18
-0.100568035715875,number of children in household aged 0-18
0.0466212897461198,number of children in household aged 0-18
0.23478075653256,number of children in household aged 0-18
-0.0860248952486487,number of children in household aged 0-18
0.196297040004245,number of children in household aged 0-18
-0.154735972498668,number of children in household aged 0-18
0.0313265477769299,number of children in household aged 0-18
0.0763656618916046,number of children in household aged 0-18
0.0383261546927055,number of children in household aged 0-18
-0.00932830006163255,number of children in household aged 0-18
0.187021337968316,number of children in household aged 0-18
0.197659318195555,number of children in household aged 0-18
0.285922029482174,number of children in household aged 0-18
0.125588462375749,number of children in household aged 0-18
0.155044469869284,number of children in household aged 0-18
0.369029657932779,number of children in household aged 0-18
-0.0180411962940462,number of children in household aged 0-18
0.156373295845673,number of children in household aged 0-18
0.0911425304094659,number of children in household aged 0-18
0.0572205833831491,number of children in household aged 0-18
0.0117486014952742,number of children in household aged 0-18
0.373218697048352,number of children in household aged 0-18
0.21730705664752,number of children in household aged 0-18
0.305093557205761,number of children in household aged 0-18
-0.13352320827539,number of children in household aged 0-18
0.0733315380480029,number of children in household aged 0-18
0.180947773020005,number of children in household aged 0-18
0.15909298895461,number of children in household aged 0-18
0.0865465431747261,number of children in household aged 0-18
0.0763899605083048,number of children in household aged 0-18
0.182175470684219,number of children in household aged 0-18
0.0767319677872908,number of children in household aged 0-18
0.0557654465799838,number of children in household aged 0-18
0.182602358882808,number of children in household aged 0-18
-0.000962659939908292,number of children in household aged 0-18
0.257760397643063,number of children in household aged 0-18
-0.106306072727504,number of children in household aged 0-18
0.0905298109751215,number of children in household aged 0-18
0.0456081843029402,number of children in household aged 0-18
-0.062226427623814,number of children in household aged 0-18
0.0656801982013666,number of children in household aged 0-18
0.178453634584576,number of children in household aged 0-18
